    0    1.00034       -0.1
   50    1.00031       -0.1
  100    1.00059       -0.2
  150    1.00034       -0.1
  200    0.99987        0.0
 2600    0.00044     2080.0
 2650    0.00069     1958.4
 2700    0.00109     1833.6
 2750    0.00172     1712.0
 2800    0.00272     1588.7
 2850    0.00447     1455.1
 2900    0.00694     1336.8
 2950    0.01116     1209.0
 3000    0.01725     1091.8
 3050    0.02816      960.0
 3100    0.04538      831.7
 3150    0.06991      715.5
 3200    0.11248      587.6
 3250    0.17883      462.9
 3300    0.27972      342.6
 3350    0.44309      218.9
 3400    0.68955      100.0
 3450    1.00056       -0.2
 3500    1.00091       -0.2
 3550    1.00038       -0.1
