    0    0.99969        0.1
   20    1.00072       -0.2
   40    1.00044       -0.1
   60    1.00009       -0.0
   80    1.00009       -0.0
  100    1.00091       -0.2
  120    1.00003       -0.0
  140    0.99947        0.1
  160    1.00013       -0.0
  180    1.00088       -0.2
  200    0.99956        0.1
  220    0.99916        0.2
 2580    0.00038     2121.3
 2600    0.00044     2079.8
 2620    0.00050     2043.9
 2640    0.00063     1983.9
 2660    0.00075     1934.9
 2680    0.00088     1893.4
 2700    0.00109     1833.4
 2720    0.00131     1784.4
 2740    0.00156     1737.5
 2760    0.00191     1684.0
 2780    0.00228     1635.7
 2800    0.00272     1588.5
 2820    0.00325     1540.5
 2840    0.00403     1482.6
 2860    0.00482     1434.9
 2880    0.00579     1385.6
 2900    0.00694     1336.6
 2920    0.00844     1283.9
 2940    0.01007     1236.6
 2960    0.01229     1183.0
 2980    0.01467     1135.4
 3000    0.01726     1091.6
 3020    0.02139     1034.0
 3040    0.02565      985.2
 3060    0.03134      931.3
 3080    0.03781      880.8
 3100    0.04529      832.3
 3120    0.05458      782.1
 3140    0.06499      735.1
 3160    0.07809      685.7
 3180    0.09426      635.1
 3200    0.11244      587.7
 3220    0.13477      539.0
 3240    0.16079      491.5
 3260    0.19438      440.5
 3280    0.23188      393.1
 3300    0.27957      342.8
 3320    0.33759      292.0
 3340    0.40370      243.9
 3360    0.48605      194.0
 3380    0.57697      147.9
 3400    0.69065       99.5
 3420    0.99994        0.0
 3440    1.00063       -0.2
 3460    1.00081       -0.2
 3480    1.00034       -0.1
 3500    1.00044       -0.1
 3520    1.00038       -0.1
 3540    0.99950        0.1
 3560    1.00113       -0.3
 3580    1.00094       -0.3
